feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Microsoft and Amazon layoffs, Party City bankruptcy, producer inflation cools | January 18, 2023 | Live Updates from Fox Business - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-january-18-2023,https://da.gd/CK4GEy
