feed,title,long_url,short_url
SA,"[ster] Sterling Check Non-GAAP EPS of $0.24 beats by $0.02, revenue of $179.27M beats by $3.75M",https://seekingalpha.com/news/3967868,
SA,"[swim] Latham Group GAAP EPS of -$0.13 misses by $0.01, revenue of $137.72M beats by $14.67M",https://seekingalpha.com/news/3967867,
SA,"[zvia] Zevia PBC GAAP EPS of -$0.04 beats by $0.11, revenue of $43.3M beats by $1.44M",https://seekingalpha.com/news/3967866,
SA,"[slvm] Sylvamo Non-GAAP EPS of $2.51 beats by $0.11, revenue of $959M misses by $17.04M",https://seekingalpha.com/news/3967865,
SA,"[cifr] Cipher Mining Non-GAAP EPS of $0.03 beats by $0.01, revenue of $21.9M misses by $1.05M",https://seekingalpha.com/news/3967864,
SA,"[novt] Novanta Non-GAAP EPS of $0.74 beats by $0.10, revenue of $219.13M beats by $7.91M",https://seekingalpha.com/news/3967863,
SA,"[ceco] CECO Environmental Non-GAAP EPS of $0.10 in-line, revenue of $112.6M beats by $6.07M",https://seekingalpha.com/news/3967862,
SA,"[lite] Lumentum Non-GAAP EPS of $0.75 misses by $0.03, revenue of $383.4M beats by $1.05M",https://seekingalpha.com/news/3967875,
SA,"[stim] Neuronetics GAAP EPS of -$0.38 beats by $0.01, revenue of $15.54M beats by $0.37M",https://seekingalpha.com/news/3967874,
SA,"[luna] Luna Innovations Non-GAAP EPS of $0.00, revenue of $25.05M beats by $1M",https://seekingalpha.com/news/3967870,
SA,"[twks] Thoughtworks Holding Non-GAAP EPS of $0.03 misses by $0.01, revenue of $307.06M beats by $2.94M",https://seekingalpha.com/news/3967884,
SA,"[ehth] eHealth GAAP EPS of -$1.01 beats by $0.08, revenue of $73.72M beats by $2.94M",https://seekingalpha.com/news/3967883,
SA,"[otly] Oatly GAAP EPS of -$0.13 in-line, revenue of $195.65M beats by $7.4M",https://seekingalpha.com/news/3967880,
SA,[avxl] Anavex Life Sciences GAAP EPS of -$0.17 beats by $0.01,https://seekingalpha.com/news/3967879,
SA,"[xoma] XOMA GAAP EPS of -$0.98, revenue of $0.44M",https://seekingalpha.com/news/3967890,
SA,"[ahco] AdaptHealth GAAP EPS of -$0.06 misses by $0.13, revenue of $744.6M misses by $15.61M",https://seekingalpha.com/news/3967889,
SA,"[hlmn] Hillman Solutions Non-GAAP EPS of $0.06 beats by $0.04, revenue of $349.7M misses by $7.15M",https://seekingalpha.com/news/3967888,
SA,"[wmg] Warner Music GAAP EPS of $0.06 misses by $0.12, revenue of $1.4B beats by $40M",https://seekingalpha.com/news/3967887,
SA,"[tgl] Treasure Global GAAP EPS of -$0.17, revenue of $18.15M",https://seekingalpha.com/news/3967893,
SA,"[dske] Daseke Non-GAAP EPS of $0.12 misses by $0.06, revenue of $399.8M misses by $21.21M",https://seekingalpha.com/news/3967898,
SA,"[coty] Coty stock carries higher on earnings beat, raised profit forecasts",https://seekingalpha.com/news/3967897,
SA,"[hipo] Hippo Holdings GAAP EPS of -$3.01 misses by $0.68, revenue of $39.8M beats by $7.53M",https://seekingalpha.com/news/3967899,
SA,[vrtv] Veritiv Corporation reports mixed Q1 earnings; reaffirms FY23 outlook,https://seekingalpha.com/news/3967908,
SA,"[brphf] Galaxy Digital GAAP EPS of $0.41, revenue of $146.74M beats by $37.87M",https://seekingalpha.com/news/3967903,
SA,"[fstr] L.B. Foster GAAP EPS of -$0.20 misses by $0.01, revenue of $115.49M beats by $2.58M",https://seekingalpha.com/news/3967915,
SA,[ctv] Innovid reports mixed Q1 earnings; initiates Q2 and updates FY23 outlook,https://seekingalpha.com/news/3967914,
SA,"[swx] Southwest Gas Non-GAAP EPS of $1.69 beats by $0.17, revenue of $1.6B beats by $260M",https://seekingalpha.com/news/3967913,
SA,"[nkla] Nikola Non-GAAP EPS of -$0.26 in-line, revenue of $11.12M misses by $1.23M",https://seekingalpha.com/news/3967911,
SA,"[foxa] Fox Non-GAAP EPS of $0.94 beats by $0.06, revenue of $4.08B beats by $50M",https://seekingalpha.com/news/3967910,
SA,"[asc] Ardmore Shipping Non-GAAP EPS of $1.04 misses by $0.01, revenue of $118.23M beats by $34.64M",https://seekingalpha.com/news/3967909,
SA,"[cmt] Core Molding GAAP EPS of $0.66 beats by $0.29, revenue of $99.5M beats by $5.75M",https://seekingalpha.com/news/3967920,
SA,"[nuwe] Nuwellis GAAP EPS of -$5.76 misses by $1.97, revenue of $1.83M misses by $0.51M",https://seekingalpha.com/news/3967919,
SA,"[agen] Agenus GAAP EPS of -$0.22 misses by $0.01, revenue of $22.9M misses by $0.63M",https://seekingalpha.com/news/3967917,
SA,"[up] Wheels Up Experience GAAP EPS of -$0.40 in-line, revenue of $351.81M beats by $7.89M",https://seekingalpha.com/news/3967916,
SA,[keyuf] Keyera GAAP EPS of C$0.60,https://seekingalpha.com/news/3967924,
SA,[payo] Payoneer Global reports mixed Q1 earnings; raises FY23 outlook,https://seekingalpha.com/news/3967923,
SA,[hain] Hain Celestial stock sinks over 10% on earnings miss,https://seekingalpha.com/news/3967931,
