feed,title,long_url,short_url
Yahoo,"Dow Jones Futures: Nasdaq Suffers Worst Loss Of 2021 As Treasury Yields Jump; Tesla, Apple, Pinterest, PayPal, Nvidia Hit Resistance; FedEx, Nike Are Earnings Movers",https://finance.yahoo.com/m/c0630c2b-3767-3271-b51c-8a3690a19d9c/dow-jones-futures%3A-nasdaq.html?.tsrc=rss,https://yhoo.it/3tAbigF
