feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: FedEx cuts jobs, Fed hikes rates, Meta earnings due | February 01, 2023 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-february-01-2023,https://da.gd/exCP1
