feed,title,long_url,short_url
gNews,"Live stock market news today: Elon Musk pushes Tesla’s master plan, Yellen on IRS funding, Chipotle vs. Sweetgreen, jobs data and U.S. dollar in focus. | April 6, 2023 | Live Updates from - Fox Business",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saXZlLW5ld3Mvc3RvY2stbWFya2V0LW5ld3MtdG9kYXktYXByaWwtNi0yMDIz0gEA?oc=5,https://da.gd/dgTr
