feed,title,long_url,short_url
YahooFinance,"Bitcoin, Ether fall; top 10 cryptos mixed; gold closes March 8% higher",https://finance.yahoo.com/news/bitcoin-ether-fall-top-10-103928705.html?.tsrc=rss,https://da.gd/4mzS
