feed,title,long_url,short_url
YahooFinance,Trending Tickers: Tesla | BMW | Vistry | The Restaurant Group,https://uk.finance.yahoo.com/news/trending-tickers-ftse-tesla-bmw-vistry-the-restaurant-group-104327256.html?.tsrc=rss,https://da.gd/1svdmU
