feed,title,long_url,short_url
🔐MarketWatch,Dow drops over 200 points; Nasdaq down 1.5% as Apple shares slump,https://www.marketwatch.com/story/s-p-500-futures-dip-as-traders-wary-of-rally-exhaustion-and-apple-eyes-4-month-low-e11d85a8?mod=home-page,https://da.gd/Lt6QB
