feed,title,long_url,short_url
ZeroHedgeRU,Robinhood Tumbles As Growth Slows; Crypto Revenues Surpass Stocks And Options Combined; Warns Q3 Will Be Ugly,https://www.zerohedge.com/markets/robinhood-tumbles-growth-slows-crypto-revenues-surpass-stocks-and-options-combined-warns-q3,https://j.mp/2Xy99Hr
