feed,title,long_url,short_url
gNews,"Latest Stock Market News today: Sub implosion, 3M, Virgin Galactic, CarMax, stocks, manufacturing, Modi, Google’s AI | June 23, 2023 | Live Updates from - Fox Business",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saXZlLW5ld3Mvc3RvY2stbWFya2V0LW5ld3MtdG9kYXktanVuZS0yMy0yMDIz0gEA?oc=5,https://da.gd/Ekj8u
