feed,title,long_url,short_url
YahooFinance,Trending tickers: Bitcoin | BYD | BP | Marks and Spencer,https://uk.finance.yahoo.com/news/bitcoin-byd-bp-marks-spencer-trending-tickers-112621324.html?.tsrc=rss,https://da.gd/ea1SD3
