feed,title,long_url,short_url
Benzinga,"PyroGenesis Comments on Today's Trading Activity; All Projects, incl. NASDAQ Listing, On Track; Cash-on-Hand > $27.5M",https://benzinga.com/pressreleases/21/02/g19804609/pyrogenesis-comments-on-todays-trading-activity-all-projects-incl-nasdaq-listing-on-track-cash-on-,
