feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Housing starts due, Roku shares rise | February 16, 2023 | Live Updates from - Fox Business",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saXZlLW5ld3Mvc3RvY2stbWFya2V0LW5ld3MtdG9kYXktZmVicnVhcnktMTYtMjAyM9IBAA?oc=5,https://da.gd/JwqU3
