feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Twitter disbands Trust and Safety advisory group, still-high inflation is slowing | December 14, 2022 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-december-14-2022,https://da.gd/8fzIJ
