feed,title,long_url,short_url
Yahoo,"Top Midday Stories: BBVA, ON Semiconductor Report Earnings; Tesla Strikes Deal with Baidu; Paramount Chief Executive Expected to be Fired by Monday; Blackstone to Acquire Hipgnosis; Ford Under NHTSA Investigation",https://finance.yahoo.com/news/top-midday-stories-bbva-semiconductor-160521255.html?.tsrc=rss,https://da.gd/lVIn
