feed,title,long_url,short_url
YahooFinance,"Bitcoin stays above US$30,000; ETF optimism dampens; further rate hikes expected",https://finance.yahoo.com/news/bitcoin-stays-above-us-30-015141435.html?.tsrc=rss,https://da.gd/gXDZ
