feed,title,long_url,short_url
SeekingAlpha,"Hot Stocks: Trucking stocks rise; HLTH rallies; NLS hit low; KLAC, LRCX, AMAT set highs; BBIO plunges on data",https://seekingalpha.com/news/3783521,
