feed,title,long_url,short_url
Yahoo,"Dow Jones Today Chases Nasdaq As Stocks Rise; Disney Earnings Due; Zebra, Meridan In Buy Ranges",https://finance.yahoo.com/m/ae1a404f-08de-3a6b-9876-b2c287436f97/dow-jones-today-chases-nasdaq.html?.tsrc=rss,https://yhoo.it/3p4LB5e
