feed,title,long_url,short_url
Yahoo,Dow Jones Slips As Coca-Cola Passes Buy; Tesla Down After Deadly Crash; GameStop CEO Quits,https://finance.yahoo.com/m/c5406afd-bc24-31be-b5bc-08c5431c46d1/dow-jones-slips-as-coca-cola.html?.tsrc=rss,https://yhoo.it/3dwFgwR
