feed,title,long_url,short_url
YahooFinance,"Bitcoin, Ether drop; BNB, Polkadot biggest losers in top 10 cryptos; U.S. stock futures weaken",https://finance.yahoo.com/news/bitcoin-ether-drop-bnb-polkadot-113100070.html?.tsrc=rss,https://da.gd/GE0pAH
