feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Rent the Runway shares soar. Online shopping numbers due. | DECEMBER 08, 2022 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-december-08-2022,https://da.gd/dXYE4n
