feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Amazon’s drug perk, 3M slashing jobs, Ticketmaster, Live Nation hearing| January 24, 2023 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-january-24-2023,https://da.gd/ECcQ
