feed,title,long_url,short_url
gNews,Indexes Mixed; Warren Buffett Stock Could Exit Nasdaq 100; Tesla Climbs On Elon Musk's Pay Vote (Live Coverage) - Investor's Business Daily,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbWFya2V0LXRyZW5kL3N0b2NrLW1hcmtldC10b2RheS9kb3ctam9uZXMtc3A1MDAtbmFzZGFxLXRlc2xhLXN0b2NrLWVsb24tbXVzay0yL9IBAA?oc=5,https://da.gd/OR4zH
