feed,title,long_url,short_url
TMF,Dow Jones Sinks as Analyst Warns on Apple and Microsoft Valuations; Home Depot Stock Slumps on Slowdown Fears,https://www.fool.com/investing/2020/09/18/dow-jones-sinks-as-analyst-warns-on-apple-and-micr/?source=iedfolrf0000001,https://j.mp/2FMSTtl
