feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Target earnings, SCOTUS on student loans, Goldman Sachs updates strategy. | February 28, 2023 | Live Updates from Fox Business. - Fox Business",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saXZlLW5ld3Mvc3RvY2stbWFya2V0LW5ld3MtdG9kYXktZmVicnVhcnktMjAyM9IBAA?oc=5,https://da.gd/JuIKn
