feed,title,long_url,short_url
FinboldCrypto,$1.5 billion inflows Solana in a week; Can SOL hit $20 in January 2023?,https://finbold.com/1-5-billion-inflows-solana-in-a-week-can-sol-hit-20-in-january-2023/,https://da.gd/3GKz
