feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Exxon Mobil profits jump, McDonald’s CEO on inflation, home price concerns | January 31, 2023 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-boeing-delivers-last-747-stocks-lower-on-tuesday-amd-reports-today,https://da.gd/8dc4
