feed,title,long_url,short_url
SA,"[nsys] Nortech Systems GAAP EPS of $0.23, revenue of $34.89M",https://seekingalpha.com/news/3969699,
SA,"[mara] Marathon Digital Holdings GAAP EPS of -$0.05 beats by $0.04, revenue of $51.1M beats by $2.29M",https://seekingalpha.com/news/3969698,
SA,"[mara] Marathon Digital Holdings GAAP EPS of -$0.05 beats by $0.04, revenue of $51.1M beats by $2.29M",https://seekingalpha.com/news/3969697,
SA,"[inkt] MiNK Therapeutics GAAP EPS of -$0.22 beats by $0.02, revenue of $22.9M",https://seekingalpha.com/news/3969696,
SA,"[slqt] SelectQuote GAAP EPS of $0.06 beats by $0.18, revenue of $299.4M beats by $38.71M",https://seekingalpha.com/news/3969694,
