feed,title,long_url,short_url
Benzinga,"Medical Marijuana Market Will Grow at CAGR of 17.91% To Hit $63890.74 million by 2028 || Aurora Cannabis Inc., Canopy Growth Corporation, Tilray, GW Pharmaceuticals plc",https://benzinga.com/pressreleases/21/06/g21514675/medical-marijuana-market-will-grow-at-cagr-of-17-91-to-hit-63890-74-million-by-2028-aurora-cannabi,
