feed,title,long_url,short_url
Yahoo,Dow Jones Fights Back; Nvidia Craters On China Blow; BBBY Stock Slammed On This; Bitcoin Slides,https://finance.yahoo.com/m/e25c9a20-b2dd-32f1-b087-17bc2a56864c/dow-jones-fights-back%3B-nvidia.html?.tsrc=rss,https://yhoo.it/3eh1aaj
