feed,title,long_url,short_url
CryptoSlate,Celsius CEO Alex Mashinsky resigns; CEL tanks,https://cryptoslate.com/celsius-ceo-alex-mashinsky-resigns-cel-tanks/,https://bit.ly/3LKVSjU
