feed,title,long_url,short_url
YahooFinance,"Bitcoin, Ether edge up; Litecoin leads winners, Matic the losers; U.S. equity futures flat",https://finance.yahoo.com/news/bitcoin-ether-edge-litecoin-leads-022443297.html?.tsrc=rss,https://da.gd/P6HEA
