feed,title,long_url,short_url
CoinDesk,First Solana ETF to Hit the Market This Week; SOL Price Jumps 5%,https://www.coindesk.com/markets/2025/06/30/first-solana-etf-to-hit-the-market-this-week-sol-price-jumps-5,
