feed,title,long_url,short_url
DailyCoin,Crypto Flipsider News – FTX Diverted $200M; MicroStrategy Buys BTC; 3Commas API Leak; Celsius Extends Deadline; Alameda Funnels $1.7M,https://dailycoin.com/crypto-flipsider-news-ftx-diverted-200m-microstrategy-buys-btc-3commas-api-leak-celsius-extend-deadline-alameda-funnels-1-7m/,https://da.gd/HRAxpE
