feed,title,long_url,short_url
YahooFinance,Trending tickers: Anglo American | Tesla | JD | Lyft,https://uk.finance.yahoo.com/news/anglo-american-tesla-jd-lyft-trending-tickers-111900764.html?.tsrc=rss,https://da.gd/mozEx
