feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Tim Cook's pay, oil's winning week | January 13, 2023 | Live Updates from - Fox Business",https://www.foxbusiness.com/live-news/stock-market-news-today-january-13-2023,https://da.gd/cx59hR
