feed,title,long_url,short_url
🔐MarketWatch,"Amazon beats expectations on domestic e-commerce sales, AWS; stock jumps",https://www.marketwatch.com/story/amazon-beats-expectations-on-domestic-e-commerce-sales-aws-stock-jumps-c18eee1a?mod=home-page,https://da.gd/M9vmHw
