feed,title,long_url,short_url
gNews,"Stock Market Today: Dow Opens Flat; S&P 500 Chasing Record High; Apple, Boeing, Evergrande, SoFi, and More Movers; Oil Whipsaws After Jordan Attack; Crypto News - Barron's",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktMDEyOTI00gEA?oc=5,https://da.gd/Sy3dz
