feed,title,long_url,short_url
gNews,US DOLLAR / TURKISH LIRA (USD/TRY) : Stock Market News and Information | | MarketScreener - Marketscreener.com,https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvY3VycmVuY3kvVVMtRE9MTEFSLVRVUktJU0gtTElSQS0yMzk4NTE3L25ld3MvV0hPLXNheXMtU3lyaWEtYWxyZWFkeS1pbi1jcmlzaXMtbmVlZHMtbWFzc2l2ZS1odW1hbml0YXJpYW4tYWlkLWFmdGVyLXF1YWtlLTQyOTE1ODU1L9IBAA?oc=5,https://da.gd/ZUiCM
