feed,title,long_url,short_url
gNews,"Latest Stock Market News Today: Bank shares stabilized, consumer inflation data, Delta, United Airlines deliver forecasts | March 14, 2023 | Live Updates from - Fox Business",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saXZlLW5ld3Mvc3RvY2stbWFya2V0LW5ld3MtdG9kYXktbWFyY2gtMTQtMjAyM9IBAA?oc=5,https://da.gd/Q8P27
